"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"PCDHB10","protein_coding","ENSG00000120324","This gene is a member of the protocadherin beta gene cluster, one of three related gene clusters tandemly linked on chromosome five. The gene clusters demonstrate an unusual genomic organization similar to that of B-cell and T-cell receptor gene clusters. The beta cluster contains 16 genes and 3 pseudogenes, each encoding 6 extracellular cadherin domains and a cytoplasmic tail that deviates from others in the cadherin superfamily. The extracellular domains interact in a homophilic manner to specify differential cell-cell connections. Unlike the alpha and gamma clusters, the transcripts from these genes are made up of only one large exon, not sharing common 3' exons as expected. These neural cadherin-like cell adhesion proteins are integral plasma membrane proteins. Their specific functions are unknown but they most likely play a critical role in the establishment and function of specific cell-cell neural connections. [provided by RefSeq, Jul 2008]"
"PCDHB14","protein_coding","ENSG00000120327","This gene is a member of the protocadherin beta gene cluster, one of three related gene clusters tandemly linked on chromosome five. The gene clusters demonstrate an unusual genomic organization similar to that of B-cell and T-cell receptor gene clusters. The beta cluster contains 16 genes and 3 pseudogenes, each encoding 6 extracellular cadherin domains and a cytoplasmic tail that deviates from others in the cadherin superfamily. The extracellular domains interact in a homophilic manner to specify differential cell-cell connections. Unlike the alpha and gamma clusters, the transcripts from these genes are made up of only one large exon, not sharing common 3' exons as expected. These neural cadherin-like cell adhesion proteins are integral plasma membrane proteins. Their specific functions are unknown but they most likely play a critical role in the establishment and function of specific cell-cell neural connections. [provided by RefSeq, Jul 2008]"
"ENY2","protein_coding","ENSG00000120533","Enables nuclear receptor coactivator activity. Involved in histone deubiquitination; poly(A)+ mRNA export from nucleus; and positive regulation of transcription, DNA-templated. Located in mitochondrion and nucleoplasm. Part of nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"KBTBD7","protein_coding","ENSG00000120696","The protein encoded by this gene is a transcriptional activator, having been shown to increase the transcription of activator protein-1 and serum response element. The encoded protein can also form a complex with KBTBD6 and CUL3, which regulates the ubiquitylation and degradation of TIAM1, which is a regulator of RAC1. [provided by RefSeq, Jul 2016]"
"ARL1","protein_coding","ENSG00000120805","The protein encoded by this gene belongs to the ARL (ADP-ribosylation factor-like) family of proteins, which are structurally related to ADP-ribosylation factors (ARFs). ARFs, described as activators of cholera toxin (CT) ADP-ribosyltransferase activity, regulate intracellular vesicular membrane trafficking, and stimulate a phospholipase D (PLD) isoform. Although, ARL proteins were initially thought not to activate CT or PLD, later work showed that they are weak stimulators of PLD and CT in a phospholipid dependent manner. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2014]"
"APAF1","protein_coding","ENSG00000120868","This gene encodes a cytoplasmic protein that initiates apoptosis. This protein contains several copies of the WD-40 domain, a caspase recruitment domain (CARD), and an ATPase domain (NB-ARC). Upon binding cytochrome c and dATP, this protein forms an oligomeric apoptosome. The apoptosome binds and cleaves caspase 9 preproprotein, releasing its mature, activated form. Activated caspase 9 stimulates the subsequent caspase cascade that commits the cell to apoptosis. Alternative splicing results in several transcript variants encoding different isoforms. [provided by RefSeq, Jul 2008]"
"ZNF706","protein_coding","ENSG00000120963","Predicted to enable metal ion binding activity. Predicted to be involved in negative regulation of stem cell population maintenance and negative regulation of transcription, DNA-templated. Predicted to be located in cytoplasm and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"RNF2","protein_coding","ENSG00000121481","Polycomb group (PcG) of proteins form the multiprotein complexes that are important for the transcription repression of various genes involved in development and cell proliferation. The protein encoded by this gene is one of the PcG proteins. It has been shown to interact with, and suppress the activity of, transcription factor CP2 (TFCP2/CP2). Studies of the mouse counterpart suggested the involvement of this gene in the specification of anterior-posterior axis, as well as in cell proliferation in early development. This protein was also found to interact with huntingtin interacting protein 2 (HIP2), an ubiquitin-conjugating enzyme, and possess ubiquitin ligase activity. [provided by RefSeq, Jul 2008]"
"CRY2","protein_coding","ENSG00000121671","This gene encodes a flavin adenine dinucleotide-binding protein that is a key component of the circadian core oscillator complex, which regulates the circadian clock. This gene is upregulated by CLOCK/ARNTL heterodimers but then represses this upregulation in a feedback loop using PER/CRY heterodimers to interact with CLOCK/ARNTL. Polymorphisms in this gene have been associated with altered sleep patterns. The encoded protein is widely conserved across plants and animals. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Feb 2014]"
"ZCCHC17","protein_coding","ENSG00000121766","Enables identical protein binding activity. Predicted to be involved in RNA stabilization. Predicted to be located in nucleolus. Predicted to be part of cytosolic large ribosomal subunit. [provided by Alliance of Genome Resources, Apr 2022]"
"FABP3","protein_coding","ENSG00000121769","The intracellular fatty acid-binding proteins (FABPs) belongs to a multigene family. FABPs are divided into at least three distinct types, namely the hepatic-, intestinal- and cardiac-type. They form 14-15 kDa proteins and are thought to participate in the uptake, intracellular metabolism and/or transport of long-chain fatty acids. They may also be responsible in the modulation of cell growth and proliferation. Fatty acid-binding protein 3 gene contains four exons and its function is to arrest growth of mammary epithelial cells. This gene is a candidate tumor suppressor gene for human breast cancer. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Mar 2016]"
"KHDRBS1","protein_coding","ENSG00000121774","This gene encodes a member of the K homology domain-containing, RNA-binding, signal transduction-associated protein family. The encoded protein appears to have many functions and may be involved in a variety of cellular processes, including alternative splicing, cell cycle regulation, RNA 3'-end formation, tumorigenesis, and regulation of human immunodeficiency virus gene expression. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2012]"
"KIAA1191","protein_coding","ENSG00000122203","Predicted to enable oxidoreductase activity. Predicted to be active in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"SERAC1","protein_coding","ENSG00000122335","The protein encoded by this gene is a phosphatidylglycerol remodeling protein found at the interface of mitochondria and endoplasmic reticula, where it mediates phospholipid exchange. The encoded protein plays a major role in mitochondrial function and intracellular cholesterol trafficking. Defects in this gene are a cause of 3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome (MEGDEL). Two transcript variants, one protein-coding and the other non-protein coding, have been found for this gene. [provided by RefSeq, Aug 2012]"
