"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"ZNF684","protein_coding","ENSG00000117010","Enables sequence-specific double-stranded DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to act upstream of or within innate immune response and negative regulation of single stranded viral RNA replication via double stranded DNA intermediate. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
"CD46","protein_coding","ENSG00000117335","The protein encoded by this gene is a type I membrane protein and is a regulatory part of the complement system. The encoded protein has cofactor activity for inactivation of complement components C3b and C4b by serum factor I, which protects the host cell from damage by complement. In addition, the encoded protein can act as a receptor for the Edmonston strain of measles virus, human herpesvirus-6, and type IV pili of pathogenic Neisseria. Finally, the protein encoded by this gene may be involved in the fusion of the spermatozoa with the oocyte during fertilization. Mutations at this locus have been associated with susceptibility to hemolytic uremic syndrome. Alternatively spliced transcript variants encoding different isoforms have been described. [provided by RefSeq, Jun 2010]"
"APH1A","protein_coding","ENSG00000117362","This gene encodes a component of the gamma secretase complex that cleaves integral membrane proteins such as Notch receptors and beta-amyloid precursor protein. The gamma secretase complex contains this gene product, or the paralogous anterior pharynx defective 1 homolog B (APH1B), along with the presenilin, nicastrin, and presenilin enhancer-2 proteins. The precise function of this seven-transmembrane-domain protein is unknown though it is suspected of facilitating the association of nicastrin and presenilin in the gamma secretase complex as well as interacting with substrates of the gamma secretase complex prior to their proteolytic processing. Polymorphisms in a promoter region of this gene have been associated with an increased risk for developing sporadic Alzheimer's disease. Alternative splicing results in multiple protein-coding and non-protein-coding transcript variants. [provided by RefSeq, Aug 2011]"
"IPO13","protein_coding","ENSG00000117408","This gene encodes a member of the importin-beta family of nuclear transport proteins. The encoded protein mediates the import of specific cargo proteins from the cytoplasm to the nucleus and is dependent on the Ras-related nuclear protein-GTPase system. The encoded protein is also involved in nuclear export of the eukaryotic translation initiation factor 1A.[provided by RefSeq, Mar 2009]"
"TMED5","protein_coding","ENSG00000117500","Involved in Golgi ribbon formation. Located in cis-Golgi network; endoplasmic reticulum exit site; and endoplasmic reticulum-Golgi intermediate compartment. [provided by Alliance of Genome Resources, Apr 2022]"
"ABCD3","protein_coding","ENSG00000117528","The protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the ALD subfamily, which is involved in peroxisomal import of fatty acids and/or fatty acyl-CoAs in the organelle. All known peroxisomal ABC transporters are half transporters which require a partner half transporter molecule to form a functional homodimeric or heterodimeric transporter. This peroxisomal membrane protein likely plays an important role in peroxisome biogenesis. Mutations have been associated with some forms of Zellweger syndrome, a heterogeneous group of peroxisome assembly disorders. Alternative splicing results in multiple transcript variants encoding distinct isoforms. [provided by RefSeq, Jul 2008]"
"NSL1","protein_coding","ENSG00000117697","This gene encodes a protein with two coiled-coil domains that localizes to kinetochores, which are chromosome-associated structures that attach to microtubules and mediate chromosome movements during cell division. The encoded protein is part of a conserved protein complex that includes two chromodomain-containing proteins and a component of the outer plate of the kinetochore. This protein complex is proposed to bridge centromeric heterochromatin with the outer kinetochore structure. Multiple transcript variants encoding different isoforms have been found for this gene. There is a pseudogene of the 3' UTR region of this gene on chromosome X. [provided by RefSeq, Jul 2014]"
"PROX1","protein_coding","ENSG00000117707","The protein encoded by this gene is a member of the homeobox transcription factor family. Members of this family contain a homeobox domain that consists of a 60-amino acid helix-turn-helix structure that binds DNA and RNA. The protein encoded by this gene is conserved across vertebrates and may play an essential role during development. Altered levels of this protein have been reported in cancers of different organs, such as colon, brain, blood, breast, pancreas, liver and esophagus. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2012]"
"OSBPL9","protein_coding","ENSG00000117859","This gene encodes a member of the oxysterol-binding protein (OSBP) family, a group of intracellular lipid receptors. Most members contain an N-terminal pleckstrin homology domain and a highly conserved C-terminal OSBP-like sterol-binding domain, although some members contain only the sterol-binding domain. This family member functions as a cholesterol transfer protein that regulates Golgi structure and function. Multiple transcript variants, most of which encode distinct isoforms, have been identified. Related pseudogenes have been identified on chromosomes 3, 11 and 12. [provided by RefSeq, Jul 2010]"
"CREB1","protein_coding","ENSG00000118260","This gene encodes a transcription factor that is a member of the leucine zipper family of DNA binding proteins. This protein binds as a homodimer to the cAMP-responsive element, an octameric palindrome. The protein is phosphorylated by several protein kinases, and induces transcription of genes in response to hormonal stimulation of the cAMP pathway. Alternate splicing of this gene results in several transcript variants encoding different isoforms. [provided by RefSeq, Mar 2016]"
"KLF7","protein_coding","ENSG00000118263","The protein encoded by this gene is a member of the Kruppel-like transcriptional regulator family. Members in this family regulate cell proliferation, differentiation and survival and contain three C2H2 zinc fingers at the C-terminus that mediate binding to GC-rich sites. This protein may contribute to the progression of type 2 diabetes by inhibiting insulin expression and secretion in pancreatic beta-cells and by deregulating adipocytokine secretion in adipocytes. A pseudogene of this gene is located on the long arm of chromosome 3. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2012]"
"CASP8AP2","protein_coding","ENSG00000118412","This protein is highly similar to FLASH, a mouse apoptotic protein identified by its interaction with the death-effector domain (DED) of caspase 8. Studies of FLASH protein suggested that this protein may be a component of the death-inducing signaling complex that includes Fas receptor, Fas-binding adapter FADD, and caspase 8, and plays a regulatory role in Fas-mediated apoptosis. Alternative splicing results in multiple transcript variants encoding the same protein.[provided by RefSeq, Nov 2008]"
"PHF3","protein_coding","ENSG00000118482","This gene encodes a member of a PHD finger-containing gene family. This gene may function as a transcription factor and may be involved in glioblastomas development. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Mar 2014]"
"FBXO30","protein_coding","ENSG00000118496","This gene encodes a member of the F-box protein family which is characterized by an approximately 40 amino acid motif, the F-box. The F-box proteins constitute one of the four subunits of the ubiquitin protein ligase complex called SCFs (SKP1-cullin-F-box), which function in phosphorylation-dependent ubiquitination. The F-box proteins are divided into 3 classes: Fbws containing WD-40 domains, Fbls containing leucine-rich repeats, and Fbxs containing either different protein-protein interaction modules or no recognizable motifs. The protein encoded by this gene belongs to the Fbxs class and it is upregulated in nasopharyngeal carcinoma. [provided by RefSeq, Jul 2008]"
