"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"SRSF11","protein_coding","ENSG00000116754","This gene encodes 54-kD nuclear protein that contains an arginine/serine-rich region similar to segments found in pre-mRNA splicing factors. Although the function of this protein is not yet known, structure and immunolocalization data suggest that it may play a role in pre-mRNA processing. Alternative splicing results in multiple transcript variants encoding different proteins. In addition, a pseudogene of this gene has been found on chromosome 12.[provided by RefSeq, Sep 2010]"
"ADPRS","protein_coding","ENSG00000116863","This gene encodes a member of the ADP-ribosylglycohydrolase family. The encoded enzyme catalyzes the removal of ADP-ribose from ADP-ribosylated proteins. This enzyme localizes to the mitochondria, in addition to the nucleus and cytoplasm.[provided by RefSeq, Feb 2009]"
"WARS2","protein_coding","ENSG00000116874","Aminoacyl-tRNA synthetases catalyze the aminoacylation of tRNA by their cognate amino acid. Because of their central role in linking amino acids with nucleotide triplets contained in tRNAs, aminoacyl-tRNA synthetases are thought to be among the first proteins that appeared in evolution. Two forms of tryptophanyl-tRNA synthetase exist, a cytoplasmic form, named WARS, and a mitochondrial form, named WARS2. This gene encodes the mitochondrial tryptophanyl-tRNA synthetase. Two alternative transcripts encoding different isoforms have been described. [provided by RefSeq, Jul 2008]"
"GPR89A","protein_coding","ENSG00000117262","Enables voltage-gated anion channel activity. Involved in intracellular pH reduction. Located in Golgi cisterna membrane and Golgi-associated vesicle membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"BLZF1","protein_coding","ENSG00000117475","Enables ubiquitin protein ligase binding activity. Acts upstream of or within Golgi organization and Golgi to plasma membrane protein transport. Located in Golgi apparatus and nucleoplasm. Biomarker of hepatocellular carcinoma. [provided by Alliance of Genome Resources, Apr 2022]"
"DR1","protein_coding","ENSG00000117505","This gene encodes a TBP- (TATA box-binding protein) associated phosphoprotein that represses both basal and activated levels of transcription. The encoded protein is phosphorylated in vivo and this phosphorylation affects its interaction with TBP. This protein contains a histone fold motif at the amino terminus, a TBP-binding domain, and a glutamine- and alanine-rich region. The binding of DR1 repressor complexes to TBP-promoter complexes may establish a mechanism in which an altered DNA conformation, together with the formation of higher order complexes, inhibits the assembly of the preinitiation complex and controls the rate of RNA polymerase II transcription. [provided by RefSeq, Jul 2008]"
"PRRC2C","protein_coding","ENSG00000117523","Enables protein C-terminus binding activity. Involved in stress granule assembly. Located in cytosol. [provided by Alliance of Genome Resources, Apr 2022]"
"PTBP2","protein_coding","ENSG00000117569","The protein encoded by this gene binds to intronic polypyrimidine clusters in pre-mRNA molecules and is implicated in controlling the assembly of other splicing-regulatory proteins. This protein is very similar to the polypyrimidine tract binding protein (PTB) but most of its isoforms are expressed primarily in the brain. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]"
"SLC35A3","protein_coding","ENSG00000117620","This gene encodes a UDP-N-acetylglucosamine transporter found in the golgi apparatus membrane. In cattle, a missense mutation in this gene causes complex vertebral malformation. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2012]"
"RCOR3","protein_coding","ENSG00000117625","Predicted to enable enzyme binding activity and transcription corepressor activity. Predicted to be involved in histone deacetylation; negative regulation of transcription, DNA-templated; and regulation of transcription by RNA polymerase II. Located in cytosol and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"RPA2","protein_coding","ENSG00000117748","This gene encodes a subunit of the heterotrimeric Replication Protein A (RPA) complex, which binds to single-stranded DNA (ssDNA), forming a nucleoprotein complex that plays an important role in DNA metabolism, being involved in DNA replication, repair, recombination, telomere maintenance, and co-ordinating the cellular response to DNA damage through activation of the ataxia telangiectasia and Rad3-related protein (ATR) kinase. The RPA complex protects single-stranded DNA from nucleases, prevents formation of secondary structures that would interfere with repair, and co-ordinates the recruitment and departure of different genome maintenance factors. The heterotrimeric complex has two different modes of ssDNA binding, a low-affinity and high-affinity mode, determined by which oligonucleotide/oligosaccharide-binding (OB) domains of the complex are utilized, and differing in the length of DNA bound. This subunit contains a single OB domain that participates in high-affinity DNA binding and also contains a winged helix domain at its carboxy terminus, which interacts with many genome maintenance protein. Post-translational modifications of the RPA complex also plays a role in co-ordinating different damage response pathways. [provided by RefSeq, Sep 2017]"
"PPP1R8","protein_coding","ENSG00000117751","This gene, through alternative splicing, encodes three different isoforms. Two of the protein isoforms encoded by this gene are specific inhibitors of type 1 serine/threonine protein phosphatases and can bind but not cleave RNA. The third protein isoform lacks the phosphatase inhibitory function but is a single-strand endoribonuclease comparable to RNase E of E. coli. This isoform requires magnesium for its function and cleaves specific sites in A+U-rich regions of RNA. [provided by RefSeq, Jul 2008]"
"IFT46","protein_coding","ENSG00000118096","Predicted to enable protein C-terminus binding activity. Predicted to be involved in cilium assembly; intraciliary transport; and protein stabilization. Predicted to act upstream of or within smoothened signaling pathway. Located in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
"ATF6","protein_coding","ENSG00000118217","This gene encodes a transcription factor that activates target genes for the unfolded protein response (UPR) during endoplasmic reticulum (ER) stress. Although it is a transcription factor, this protein is unusual in that it is synthesized as a transmembrane protein that is embedded in the ER. It functions as an ER stress sensor/transducer, and following ER stress-induced proteolysis, it functions as a nuclear transcription factor via a cis-acting ER stress response element (ERSE) that is present in the promoters of genes encoding ER chaperones. This protein has been identified as a survival factor for quiescent but not proliferative squamous carcinoma cells. There have been conflicting reports about the association of polymorphisms in this gene with diabetes in different populations, but another polymorphism has been associated with increased plasma cholesterol levels. This gene is also thought to be a potential therapeutic target for cystic fibrosis. [provided by RefSeq, Aug 2011]"
